Location,Name,Frequency,Duplex,Offset,Tone,rToneFreq,cToneFreq,DtcsCode,DtcsPolarity,RxDtcsCode,CrossMode,Mode,TStep,Skip,Power,Comment,URCALL,RPT1CALL,RPT2CALL,DVCODE
148,Clewiston Inn,146.760000,-,0.600000,Tone,97.4,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4PAM near Clewiston, Hendry County, Florida OPEN 180' tower.",,,,
149,AF4CN,146.775000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"AF4CN near Fort Pierce, Saint Lucie County, Florida OPEN",,,,
150,K4KSC,146.775000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4KSC near Mims, Brevard County, Florida OPEN",,,,
151,Key Training Center,146.775000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CIT near Lecanto, Citrus County, Florida OPEN",,,,
152,W4SIE,146.790000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SIE near Saint Cloud, Osceola County, Florida OPEN",,,,
153,W4ZBB,146.790000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ZBB near Fort Walton Beach, Okaloosa County, Florida OPEN",,,,
154,KK4DFC,146.790000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"KK4DFC near Ocala, Marion County, Florida OPEN Restricted traffic only when MCSO declares emergency event.",,,,
155,W4BCI,146.790000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BCI near Tampa, Hillsborough County, Florida OPEN Repeater is located at the offices of BCI Communications.",,,,
156,W4SBL,146.790000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SBL near Sanibel Island, Lee County, Florida OPEN",,,,
157,Port Everglades,146.790000,-,0.600000,TSQL,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MOT near Fort Lauderdale, Broward County, Florida OPEN",,,,
158,N4EH,146.805000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4EH near Sanford, Seminole County, Florida OPEN",,,,
159,W4AC,146.805000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AC near Englewood, Sarasota County, Florida OPEN",,,,
160,Oak Hill Hospital,146.805000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4IXU near Spring Hill, Hernando County, Florida OPEN",,,,
161,KK4BD,146.805000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KK4BD near Durbin, Saint Johns County, Florida OPEN",,,,
162,K1XC,146.820000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,5.00,,50W,"K1XC near Orlando, Orange County, Florida OPEN",,,,
163,K4GG,146.820000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4GG near Bradenton, Manatee County, Florida OPEN",,,,
164,Boca Regional Hospital,146.820000,-,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4BUG near Boca Raton, Palm Beach County, Florida OPEN",,,,
165,Devils Millhopper GSP,146.820000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4GNV near Gainesville, Alachua County, Florida OPEN",,,,
166,FGCU,146.820000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AC4TM near Fort Myers, Lee County, Florida OPEN",,,,
167,KF4ACN,146.835000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4ACN near Princeton, Miami-Dade County, Florida OPEN",,,,
168,W4NAS,146.835000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4NAS near Bryceville, Nassau County, Florida OPEN",,,,
169,KM4ZLV,146.835000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4ZLV near Port Richey, Pasco County, Florida OPEN",,,,
170,Palm Bay,146.850000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MLB near Palm Bay, Brevard County, Florida OPEN",,,,
171,K5MI,146.850000,-,0.600000,TSQL,88.5,141.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K5MI near Naples, Collier County, Florida OPEN",,,,
172,WB4OQF,146.850000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"WB4OQF near Pensacola, Escambia County, Florida OPEN",,,,
173,W4ORM,146.850000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ORM near Seminole, Pinellas County, Florida OPEN",,,,
174,K4LAK,146.850000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4LAK near The Villages, Lake County, Florida OPEN",,,,
175,W4WEB,146.865000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4WEB near Port Saint Joe, Gulf County, Florida OPEN Linked to brandmeister",,,,
176,Charlotte Co Sports Complex,146.865000,-,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4EAR near Port Charlotte, Charlotte County, Florida OPEN",,,,
177,W3YT,146.865000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W3YT near Treasure Island, Pinellas County, Florida OPEN",,,,
178,N4GOA,146.865000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4GOA near Ormond Beach, Volusia County, Florida OPEN",,,,
179,W4CRL,146.865000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CRL near Miami, Miami-Dade County, Florida OPEN",,,,
180,W4PSR,146.865000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4PSR near Lakeland, Polk County, Florida OPEN",,,,
181,Rockledge Reg Med Center,146.880000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4NLX near Rockledge, Brevard County, Florida OPEN",,,,
182,Saint Leo University,146.880000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4EX near Saint Leo, Pasco County, Florida OPEN",,,,
183,KI4ODC,146.880000,-,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4ODC near Fort Myers, Lee County, Florida OPEN",,,,
184,KK4TAD,146.880000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,DV,5.00,,50W,"KK4TAD near Bennett, Bay County, Florida OPEN",,,,
185,W4ALR,146.895000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ALR near Eustis, Lake County, Florida OPEN QSO limit 15 minutes. P25 mode has priority at all times.",,,,
186,K4EOC,146.895000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4EOC near Palm Bay, Brevard County, Florida OPEN",,,,
187,K4TLH,146.910000,-,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4TLH near Tallahassee, Leon County, Florida OPEN",,,,
188,Water Tower,146.910000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4KSC near Titusville, Brevard County, Florida OPEN",,,,
189,W1PB,146.910000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W1PB near Zephyrhills, Pasco County, Florida OPEN",,,,
190,KF4KQE,146.910000,-,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4KQE near Bonifay, Holmes County, Florida OPEN",,,,
191,W4IE,146.910000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4IE near Sarasota, Sarasota County, Florida OPEN",,,,
192,W4DFU,146.910000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4DFU near Gainesville, Alachua County, Florida OPEN",,,,
193,KS4EOC,146.925000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KS4EOC near Sumterville, Sumter County, Florida OPEN",,,,
194,KF4ACN,146.925000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4ACN near Miami, Miami-Dade County, Florida OPEN",,,,
195,Fleming Island,146.925000,-,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4UWC near Orange Park, Clay County, Florida OPEN",,,,
196,KSC,146.940000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"AA4CD near Titusville, Brevard County, Florida OPEN Live audio during launches.",,,,
197,N3MZ,146.940000,-,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N3MZ near Mangonia Park, Palm Beach County, Florida OPEN",,,,
198,NI4M,146.940000,-,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"NI4M near Tampa, Hillsborough County, Florida OPEN Motorola Quantar",,,,
199,WA4ZFQ,146.940000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4ZFQ near Lake City, Columbia County, Florida OPEN",,,,
200,Bay County EOC,146.940000,-,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4FD near Panama City, Bay County, Florida OPEN",,,,
201,The Villages,146.940000,-,0.600000,TSQL,88.5,71.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA1UTQ near Wildwood, Sumter County, Florida OPEN",,,,
202,WJ4EOC,146.955000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WJ4EOC near Jacksonville, Duval County, Florida OPEN Jacksonville Emergency Operations Center",,,,
203,W4CQF,146.955000,-,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4CQF near Lecanto, Citrus County, Florida OPEN",,,,
204,WAVW Tower,146.955000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4PSL near Port Saint Lucie, Saint Lucie County, Florida OPEN Echolink is up (5/1/14). RF linked.",,,,
205,K4PRY,146.970000,-,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4PRY near Perry, Taylor County, Florida OPEN",,,,
206,K4KSC,146.970000,-,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4KSC near Titusville, Brevard County, Florida OPEN",,,,
207,KA4WJA,146.970000,-,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KA4WJA near Anthony, Marion County, Florida OPEN",,,,
208,KK4UKC,146.970000,-,0.600000,TSQL,88.5,162.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"KK4UKC near West Palm Beach, Palm Beach County, Florida OPEN",,,,
209,W4MBU,146.970000,-,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MBU near Homestead, Miami-Dade County, Florida OPEN",,,,
210,WC4PEM,146.985000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"WC4PEM near Dundee, Polk County, Florida OPEN",,,,
211,Devils Millhopper GSP,146.985000,-,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4GNV near Gainesville, Alachua County, Florida OPEN",,,,
212,K4FC,147.000000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FC near Leesburg, Lake County, Florida OPEN",,,,
213,W4RH,147.000000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RH near Destin, Okaloosa County, Florida OPEN",,,,
214,W4NAS,147.000000,-,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4NAS near Callahan, Nassau County, Florida OPEN",,,,
215,WTVJ Tower,147.000000,-,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4NVU near Princeton, Miami-Dade County, Florida OPEN",,,,
216,K1AA,147.015000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K1AA near Apopka, Orange County, Florida OPEN",,,,
217,W4SLC,147.015000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SLC near Port Saint Lucie, Saint Lucie County, Florida OPEN Closed only during declared emergency (shelter comms). Located in the area of Range Line Rd. near the Martin/St. Lucie Co. Line.",,,,
218,KX4EOC,147.015000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KX4EOC near Ponte Vedra, Saint Johns County, Florida OPEN",,,,
219,K4TLH,147.030000,+,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4TLH near Tallahassee, Leon County, Florida OPEN This is the primary ARES repeater and the most commonly used machine in this area.",,,,
220,K4HOG,147.030000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4HOG near Sumterville, Sumter County, Florida OPEN Encode & Decode is 123.0 PL, this is a Fusion Repeater, so if you are using an analog FM-only radio, you will want to put the PL in both places.",,,,
221,W4RCC,147.030000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4RCC near Hollywood, Broward County, Florida OPEN",,,,
222,WD4SCD,147.030000,+,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4SCD near Clearwater, Pinellas County, Florida OPEN Tones 100 103.5 156.7 82.5 146.2 192.8 (multiple receive sites)",,,,
223,W4SFL,147.030000,+,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SFL near Naples, Collier County, Florida OPEN",,,,
224,W4NAS,147.030000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4NAS near Callahan, Nassau County, Florida OPEN",,,,
225,Palms West Hospital,147.045000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"WV4I near Wellington, Palm Beach County, Florida OPEN",,,,
226,Happiness Tower,147.045000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HCA near Lake Placid, Highlands County, Florida OPEN",,,,
227,Weeki Wachee Springs State Park,147.045000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KB4SYU near Weeki Wachee, Hernando County, Florida OPEN Echolink off-line till further notice",,,,
228,WD4MRR,147.060000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4MRR near Orlando, Orange County, Florida OPEN",,,,
229,SFHS,147.060000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4ZK near Stuart, Martin County, Florida OPEN",,,,
230,AK3ML,147.060000,+,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"AK3ML near Cudjoe Key, Monroe County, Florida OPEN",,,,
231,WO5CID,147.060000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WO5CID near Hollister, Putnam County, Florida OPEN Brandmeister; First Coast DMR 31121 full time TS 2.",,,,
232,Pinellas Park,147.060000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WA4AKH near Saint Petersburg, Pinellas County, Florida OPEN",,,,
233,KM4OAR,147.060000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KM4OAR near Panama City, Bay County, Florida OPEN",,,,
234,W4MIN,147.075000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MIN near Arcadia, Desoto County, Florida OPEN",,,,
235,K4EOC,147.075000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4EOC near Titusville, Brevard County, Florida OPEN",,,,
236,W4FPC,147.075000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4FPC near Palm Coast, Flagler County, Florida OPEN",,,,
237,The Square,147.075000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"AG4BV near West Palm Beach, Palm Beach County, Florida OPEN P25 is currently not working & the analog side has some issues. Both will be fixed soon hopefully.",,,,
238,N1FL,147.090000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N1FL near Altamonte Springs, Seminole County, Florida OPEN",,,,
239,K4OKE,147.090000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4OKE near Okeechobee, Okeechobee County, Florida OPEN",,,,
240,W4ILQ,147.090000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ILQ near Miami, Miami-Dade County, Florida OPEN",,,,
241,AB4GE,147.090000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"AB4GE near Macclenny, Baker County, Florida OPEN",,,,
242,Hillsborough EOC Tower,147.105000,+,0.600000,TSQL,88.5,146.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4TP near Tampa, Hillsborough County, Florida OPEN",,,,
243,K3YAN,147.105000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"K3YAN near Hawthorne, Alachua County, Florida OPEN",,,,
244,Port Everglades,147.105000,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DMR,5.00,,50W,"W4MOT near Fort Lauderdale, Broward County, Florida OPEN",,,,
245,City Hall,147.105000,+,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"AK3ML near Layton, Monroe County, Florida OPEN",,,,
246,KR4KZ,147.120000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KR4KZ near Orlando, Orange County, Florida OPEN Busiest repeater in Orlando, we welcome new hams.",,,,
247,AB4BE,147.120000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,FM,5.00,,50W,"AB4BE near Belle Glade, Palm Beach County, Florida OPEN",,,,
248,W4AFC,147.120000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4AFC near Palm Harbor, Pinellas County, Florida OPEN",,,,
249,W4NN,147.120000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4NN near Eglin AFB, Okaloosa County, Florida OPEN Intent is to restore YSF capability when the current YSF repeater is repaired or replaced with suitable permanent equipment.",,,,
250,K4EOC,147.135000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4EOC near Rockledge, Brevard County, Florida OPEN",,,,
251,KC4MND,147.135000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4MND near North Miami Beach, Miami-Dade County, Florida OPEN",,,,
252,W4EMN,147.135000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4EMN near Jacksonville, Duval County, Florida OPEN",,,,
253,Pasco County EMA,147.135000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4PEM near Dade City, Pasco County, Florida OPEN",,,,
254,Halifax Hospital,147.150000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4BV near Daytona Beach, Volusia County, Florida OPEN",,,,
255,K4AG,147.150000,+,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4AG near Coral Gables, Miami-Dade County, Florida OPEN",,,,
256,NF4CA,147.150000,+,0.600000,TSQL,88.5,110.9,023,NN,023,Tone->Tone,DV,5.00,,50W,"NF4CA near Lake City, Columbia County, Florida OPEN Use C module",,,,
257,N1FL,147.165000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N1FL near Chuluota, Seminole County, Florida OPEN",,,,
258,W4EAF,147.165000,+,0.600000,Tone,94.8,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4EAF near Gadsden, Gadsden County, Florida OPEN",,,,
259,K4TN,147.165000,+,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4TN near Riverview, Hillsborough County, Florida OPEN",,,,
260,KC4SFA,147.165000,+,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"KC4SFA near Key Largo, Monroe County, Florida OPEN",,,,
261,Lee County EOC,147.165000,+,0.600000,Tone,127.3,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4LCO near Fort Myers, Lee County, Florida OPEN",,,,
262,N4STP,147.165000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4STP near Fort McCoy, Marion County, Florida OPEN",,,,
263,KD4MBN,147.180000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KD4MBN near Eustis, Lake County, Florida OPEN",,,,
264,W4MIN,147.180000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4MIN near Arcadia, Desoto County, Florida OPEN",,,,
265,Hospital,147.180000,+,0.600000,Tone,91.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WF2C near Hollywood, Broward County, Florida OPEN",,,,
266,NF4CA,147.180000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NF4CA near Lake City, Columbia County, Florida OPEN",,,,
267,K4OKE,147.195000,+,0.600000,Tone,100.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4OKE near Okeechobee, Okeechobee County, Florida OPEN",,,,
268,KF4MBN,147.195000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KF4MBN near Bradenton, Manatee County, Florida OPEN Primary ARES Repeater",,,,
269,W2AS,147.195000,+,0.600000,Tone,103.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W2AS near Longwood, Seminole County, Florida OPEN",,,,
270,N4ARG,147.210000,+,0.600000,DTCS,88.5,88.5,411,NN,023,Tone->Tone,FM,5.00,,50W,"N4ARG near Kissimmee, Osceola County, Florida OPEN This is a tri mode repeater DSTAR - C4FM -ANALOG",,,,
271,Ocala National Forest,147.210000,+,0.600000,Tone,123.0,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NA4DA near Ocala, Marion County, Florida OPEN",,,,
272,N4RQY,147.210000,+,0.600000,TSQL,88.5,131.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4RQY near Plantation, Broward County, Florida OPEN",,,,
273,W4ALR,147.225000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4ALR near Minneola, Lake County, Florida OPEN This repeater has a 630KHz offset.",,,,
274,Duke Field AFB,147.225000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KO4EOC near Niceville, Okaloosa County, Florida OPEN",,,,
275,County Roads Yard,147.225000,+,0.600000,TSQL,88.5,156.7,023,NN,023,Tone->Tone,FM,5.00,,50W,"KI4UWC near Keystone Heights, Clay County, Florida OPEN",,,,
276,NR4P,147.225000,+,0.600000,Tone,107.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"NR4P near Boynton Beach, Palm Beach County, Florida OPEN",,,,
277,K4SJC,147.225000,+,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4SJC near Cape Coral, Lee County, Florida OPEN Linked to 147.285 in Bonita Springs 147.345 in Lehigh Acres 224.520 in Fort Myers",,,,
278,KE4ZIP,147.225000,+,0.600000,Tone,146.2,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4ZIP near Sun City Center, Hillsborough County, Florida OPEN",,,,
279,EOC,147.240000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4SLC near Fort Pierce, Saint Lucie County, Florida OPEN",,,,
280,Volusia County EOC,147.240000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KV4EOC near Daytona Beach, Volusia County, Florida OPEN",,,,
281,N4FLA,147.255000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4FLA near Tavares, Lake County, Florida OPEN",,,,
282,W4DUX,147.255000,+,0.600000,Tone,136.5,88.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4DUX near Port Charlotte, Charlotte County, Florida OPEN",,,,
283,K4DCS,147.255000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4DCS near Palm Bay, Brevard County, Florida OPEN",,,,
284,K4FLK,147.255000,+,0.600000,TSQL,88.5,94.8,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4FLK near Grassy Key, Monroe County, Florida OPEN Link currently off-line.",,,,
285,Kings Point Retirement Community,147.262500,+,0.600000,,88.5,88.5,023,NN,023,Tone->Tone,DV,12.50,,50W,"W1SCC near Sun City Center, Hillsborough County, Florida OPEN",,,,
286,Highlands County EOC,147.270000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"W4HEM near Sebring, Highlands County, Florida OPEN",,,,
287,N4GOA,147.270000,+,0.600000,TSQL,88.5,127.3,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4GOA near Ormond Beach, Volusia County, Florida OPEN",,,,
288,N4EH,147.285000,+,0.600000,TSQL,88.5,107.2,023,NN,023,Tone->Tone,FM,5.00,,50W,"N4EH near Altamonte Springs, Seminole County, Florida OPEN Narrowband (2.5 kHz).",,,,
289,Bonita Springs Fire Department,147.285000,+,0.600000,TSQL,88.5,136.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"W2PAX near Bonita Springs, Lee County, Florida OPEN",,,,
290,K4WRC,147.285000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"K4WRC near Wellington, Palm Beach County, Florida OPEN",,,,
291,WF4X,147.285000,+,0.600000,TSQL,88.5,100.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"WF4X near DeFuniak Springs, Walton County, Florida OPEN Primary ARES repeater for the county. Located at the EOC.",,,,
292,KE4HDG,147.285000,+,0.600000,TSQL,88.5,123.0,023,NN,023,Tone->Tone,FM,5.00,,50W,"KE4HDG near Bell, Gilchrist County, Florida OPEN",,,,
293,Walt Disney World,147.300000,+,0.600000,TSQL,88.5,103.5,023,NN,023,Tone->Tone,FM,5.00,,50W,"WD4WDW near Lake Buena Vista, Orange County, Florida OPEN",,,,
